tok	changepoint_idx	start_idx	end_idx	value
gene_242235	2018-2019	2017-2018	2018-2019	12.323565446486109
casposon	2018-2019	2017-2018	2018-2019	12.98137795672091
species_1196302	2015-2016	2014-2015	2015-2016	9.77218613266625
gene_81522	2019-2020	2014-2015	2019-2020	22.41295144954711
rapz	2019-2020	2014-2015	2019-2020	25.640879140847524
gene_101215417	2016-2017	2014-2015	2016-2017	11.76136837515631
gene_9786	2017-2018	2016-2017	2017-2018	10.237052758448884
ddos	2019-2020	2016-2017	2019-2020	11.09202109359999
nmzl	2017-2018	2016-2017	2017-2018	11.269349119054667
sscl	2017-2018	2016-2017	2017-2018	10.967394791547243
collusive	2017-2018	2014-2015	2017-2018	11.024102807863592
species_1768868	2018-2019	2015-2016	2018-2019	15.257135070154092
gene_1780	2018-2019	2014-2015	2018-2019	23.82815646964017
gene_819389	2019-2020	2018-2019	2019-2020	19.780874283757672
vgv	2018-2019	2015-2016	2018-2019	14.811102147053786
ppur	2017-2018	2015-2016	2017-2018	10.59014010058412
moc2	2019-2020	2018-2019	2019-2020	11.76545248354349
txnip	2015-2016	2014-2015	2015-2016	10.183372608642497
gene_841709	2015-2016	2014-2015	2015-2016	11.470501450892268
gene_53834	2015-2016	2014-2015	2015-2016	14.098263986654677
gene_18555	2019-2020	2015-2016	2019-2020	13.817347851783715
hypertelorism	2018-2019	2017-2018	2018-2019	11.58587870466802
rvgls	2017-2018	2014-2015	2017-2018	9.77785690477856
species_1151261	2016-2017	2015-2016	2016-2017	13.617764727539996
her2delta16	2019-2020	2014-2015	2019-2020	10.484833322850253
gene_50766	2015-2016	2014-2015	2015-2016	17.981126882494532
gene_9150	2018-2019	2017-2018	2018-2019	11.333540574029007
pgc-1alpha1	2017-2018	2014-2015	2017-2018	12.695320674280532
gene_283460	2016-2017	2015-2016	2016-2017	10.366346506920259
shufflon	2016-2017	2015-2016	2016-2017	12.500611221105624
jianguo	2018-2019	2017-2018	2018-2019	29.368875796770933
gene_100067869	2018-2019	2015-2016	2018-2019	10.508525743019366
gene_51150	2015-2016	2014-2015	2015-2016	24.507983515566124
gene_51150	2019-2020	2018-2019	2019-2020	18.170489131449962
cenote	2019-2020	2014-2015	2019-2020	10.231635798108513
nmsp	2018-2019	2014-2015	2018-2019	13.211259434865763
gene_4814	2018-2019	2017-2018	2018-2019	19.113749264807417
ohsa	2018-2019	2017-2018	2018-2019	10.955477782592343
species_93163	2015-2016	2014-2015	2015-2016	10.621351406528055
gene_55356	2019-2020	2014-2015	2019-2020	10.422183568296076
arex	2016-2017	2015-2016	2016-2017	13.26423802306433
gene_817746	2018-2019	2016-2017	2018-2019	10.208151129861866
gene_84334	2018-2019	2017-2018	2018-2019	15.469285263059351
species_108544	2016-2017	2015-2016	2016-2017	11.367124068070181
gene_23259	2017-2018	2015-2016	2017-2018	10.075510039496871
atg5flox	2018-2019	2014-2015	2018-2019	11.609916141270784
rs1045642	2019-2020	2018-2019	2019-2020	15.992394235553345
70]pcbm	2018-2019	2017-2018	2018-2019	10.710224626413336
arbidol	2019-2020	2016-2017	2019-2020	127.26522800493184
thermogel	2017-2018	2016-2017	2017-2018	12.940138363255102
exoelectrogenic	2015-2016	2014-2015	2015-2016	13.87327326173174
133cs	2016-2017	2015-2016	2016-2017	11.460046607752364
gene_51181	2016-2017	2015-2016	2016-2017	10.898714178155437
asmm	2017-2018	2016-2017	2017-2018	21.555646230543204
postloade	2018-2019	2015-2016	2018-2019	10.255526834064835
qgp	2016-2017	2014-2015	2016-2017	10.289147847321495
gene_100188894	2019-2020	2018-2019	2019-2020	19.560385854564142
gene_84985	2018-2019	2014-2015	2018-2019	12.806525527562597
msb2	2018-2019	2016-2017	2018-2019	9.813927797807885
cacb	2018-2019	2017-2018	2018-2019	14.241653319806789
syh	2018-2019	2017-2018	2018-2019	15.353124640958239
cg258	2016-2017	2015-2016	2016-2017	10.27243475650373
gene_55234	2018-2019	2014-2015	2018-2019	18.08012048952
species_36307	2016-2017	2015-2016	2016-2017	10.210221993926949
gene_100302145	2015-2016	2014-2015	2015-2016	11.292816398187577
ccci	2018-2019	2016-2017	2018-2019	22.38963953812299
gene_14026	2019-2020	2018-2019	2019-2020	18.6528895020081
gene_113146	2016-2017	2014-2015	2016-2017	10.707416721617761
gene_113146	2019-2020	2017-2018	2019-2020	10.232615325904067
ct6a	2016-2017	2015-2016	2016-2017	15.725531968387513
angiotensina	2019-2020	2014-2015	2019-2020	10.52378731109935
dacus	2017-2018	2016-2017	2017-2018	12.179415564340818
dhip	2016-2017	2014-2015	2016-2017	10.64016817032823
gene_29410	2015-2016	2014-2015	2015-2016	9.939300110908853
synthasome	2016-2017	2015-2016	2016-2017	14.293748736243247
gene_842538	2015-2016	2014-2015	2015-2016	26.697647526200225
hebben	2019-2020	2014-2015	2019-2020	13.359047085103342
qbe	2015-2016	2014-2015	2015-2016	13.78249800902957
hederin	2017-2018	2016-2017	2017-2018	10.403414354238649
gene_23268	2018-2019	2014-2015	2018-2019	16.942554379023402
cbcc	2019-2020	2017-2018	2019-2020	18.183654550819075
gene_699616	2015-2016	2014-2015	2015-2016	11.471973883389733
species_1444315	2015-2016	2014-2015	2015-2016	22.55121731486096
hfca	2019-2020	2016-2017	2019-2020	10.361268051171185
masque	2019-2020	2017-2018	2019-2020	11.10495341377112
ohnologue	2016-2017	2014-2015	2016-2017	14.091537033917218
rpac	2016-2017	2015-2016	2016-2017	18.389535810439547
gene_72634	2018-2019	2017-2018	2018-2019	11.705394352736754
gesundheitswesen	2019-2020	2018-2019	2019-2020	10.227614004467965
pnam	2017-2018	2016-2017	2017-2018	10.050266466555549
rydc	2018-2019	2014-2015	2018-2019	17.726147241824947
euparkeria	2015-2016	2014-2015	2015-2016	13.702047882992735
sopn	2018-2019	2017-2018	2018-2019	21.686437977299622
acgc	2017-2018	2016-2017	2017-2018	10.20568968096413
gene_55112	2017-2018	2014-2015	2017-2018	15.490525490753857
mwtp	2016-2017	2015-2016	2016-2017	13.982202199979398
angioedema	2017-2018	2016-2017	2017-2018	12.858832012856483
dqb	2017-2018	2015-2016	2017-2018	16.49902092349796
theracurmin	2018-2019	2014-2015	2018-2019	13.920087688319418
gene_89891	2017-2018	2014-2015	2017-2018	15.20656301133865
dgis	2016-2017	2015-2016	2016-2017	11.786637156376202
etpa	2018-2019	2017-2018	2018-2019	11.351293989531264
smmip	2016-2017	2015-2016	2016-2017	17.575178702866552
gene_100859930	2016-2017	2015-2016	2016-2017	12.99960904639346
8pn	2018-2019	2014-2015	2018-2019	11.558683186744448
rnscs	2017-2018	2016-2017	2017-2018	20.738774221777785
hipster	2018-2019	2014-2015	2018-2019	20.849098345811814
scampi	2019-2020	2018-2019	2019-2020	10.929947607984627
species_43455	2016-2017	2015-2016	2016-2017	12.443586089533992
tebvs	2019-2020	2014-2015	2019-2020	12.822950765928972
gene_203413	2016-2017	2015-2016	2016-2017	10.296055806671653
gene_79814	2018-2019	2017-2018	2018-2019	13.915520280868787
gene_820929	2017-2018	2014-2015	2017-2018	10.849461323650058
gene_103752588	2015-2016	2014-2015	2015-2016	10.379432227253742
gene_79102	2015-2016	2014-2015	2015-2016	10.435273037768962
vlc-	2018-2019	2017-2018	2018-2019	9.781838810349537
pdj	2019-2020	2018-2019	2019-2020	19.148835209085952
gene_403585	2017-2018	2015-2016	2017-2018	11.625065897580548
lw6	2018-2019	2015-2016	2018-2019	12.70451225214752
rosca	2017-2018	2014-2015	2017-2018	13.001122397120895
gene_239114	2017-2018	2016-2017	2017-2018	13.961598576609475
gene_347148	2018-2019	2017-2018	2018-2019	13.432212076216638
gene_218210	2017-2018	2015-2016	2017-2018	10.091245007905767
thz1	2016-2017	2015-2016	2016-2017	9.951561791706864
gene_441951	2015-2016	2014-2015	2015-2016	42.48172930066938
zincophore	2019-2020	2017-2018	2019-2020	11.679643432703578
gene_221044	2016-2017	2014-2015	2016-2017	12.88791854501245
sbmate	2016-2017	2015-2016	2016-2017	14.993353881321323
lyp9	2018-2019	2014-2015	2018-2019	9.831794408563091
gene_819215	2017-2018	2016-2017	2017-2018	14.654359059284648
gene_231130	2017-2018	2014-2015	2017-2018	12.99697923629956
hypokalemia	2018-2019	2014-2015	2018-2019	11.244455422240136
dystocia	2018-2019	2014-2015	2018-2019	10.914366674751975
tef1alpha	2017-2018	2016-2017	2017-2018	11.792393373811297
gene_548596	2016-2017	2014-2015	2016-2017	10.548605065147605
gene_851987	2017-2018	2016-2017	2017-2018	9.80117396006275
gene_5791	2018-2019	2017-2018	2018-2019	11.8575437546107
ptni	2015-2016	2014-2015	2015-2016	10.957594224071247
mteclo	2019-2020	2018-2019	2019-2020	12.244851386012435
tssk	2017-2018	2016-2017	2017-2018	12.359429577985436
gene_26206	2016-2017	2014-2015	2016-2017	10.078500110695485
deltareladeltaspot	2018-2019	2014-2015	2018-2019	12.242066813246224
gene_100763146	2017-2018	2016-2017	2017-2018	10.26836964570352
spoofing	2015-2016	2014-2015	2015-2016	14.396176772372064
hdcc	2019-2020	2014-2015	2019-2020	12.123414776237095
17a1	2015-2016	2014-2015	2015-2016	10.155598106971151
gene_5257	2018-2019	2014-2015	2018-2019	10.477615560098306
gene_100302150	2019-2020	2018-2019	2019-2020	11.315503440917945
annecten	2019-2020	2014-2015	2019-2020	10.859202466924167
gene_100685087	2018-2019	2017-2018	2018-2019	19.080128404773813
species_447106	2019-2020	2018-2019	2019-2020	10.035213096568269
rlic	2018-2019	2017-2018	2018-2019	28.225207132625737
rbc2lcn	2019-2020	2018-2019	2019-2020	14.74649755005018
fhir	2015-2016	2014-2015	2015-2016	26.613708313128477
ectasia	2018-2019	2015-2016	2018-2019	11.684327822582091
sakuranetin	2019-2020	2016-2017	2019-2020	11.009050260270817
gene_543847	2017-2018	2016-2017	2017-2018	13.669078630707169
babyface	2017-2018	2016-2017	2017-2018	14.35335666247596
csmp	2016-2017	2015-2016	2016-2017	9.91320954049342
twip	2016-2017	2015-2016	2016-2017	18.7980531069679
gene_114602	2017-2018	2016-2017	2017-2018	18.096600142488256
gene_20747	2015-2016	2014-2015	2015-2016	14.7547997553655
gene_68792	2019-2020	2018-2019	2019-2020	13.979996563217297
species_2124	2019-2020	2018-2019	2019-2020	12.716993707744495
species_886882	2020-2021	2014-2015	2020-2021	11.632816656702941
4pba	2015-2016	2014-2015	2015-2016	11.127767895358437
tpus	2015-2016	2014-2015	2015-2016	9.832927916628865
ch235	2015-2016	2014-2015	2015-2016	11.991790048462853
scbf	2019-2020	2014-2015	2019-2020	10.215016418682861
species_51255	2016-2017	2014-2015	2016-2017	14.743269805257334
species_57862	2016-2017	2014-2015	2016-2017	12.276997072489126
hv1a	2019-2020	2018-2019	2019-2020	14.327689497108322
vdx	2018-2019	2017-2018	2018-2019	11.544838081742174
species_472693	2018-2019	2014-2015	2018-2019	14.313697537585671
massnahman	2019-2020	2018-2019	2019-2020	12.217758799919126
dofetilide	2018-2019	2014-2015	2018-2019	11.63396418660611
gene_203547	2019-2020	2015-2016	2019-2020	20.317950022958758
commentaries	2019-2020	2018-2019	2019-2020	11.59152287262582
mes-1	2018-2019	2017-2018	2018-2019	14.224431633741629
gly143	2019-2020	2014-2015	2019-2020	27.29926766191798
debunking	2016-2017	2015-2016	2016-2017	11.044962573841273
gene_17938	2019-2020	2015-2016	2019-2020	12.923125731902205
sic2	2017-2018	2016-2017	2017-2018	9.803567757372331
gene_693181	2018-2019	2017-2018	2018-2019	10.218373846760104
lavoro	2017-2018	2014-2015	2017-2018	34.24813595263603
sxd	2016-2017	2015-2016	2016-2017	16.483610007209304
chiva	2018-2019	2016-2017	2018-2019	10.345255859721078
maoto	2016-2017	2015-2016	2016-2017	11.251446026192337
s-25(oh)d	2019-2020	2014-2015	2019-2020	10.363643646894115
gene_944786	2016-2017	2015-2016	2016-2017	17.512389124379762
gene_38045	2015-2016	2014-2015	2015-2016	14.151051718440153
mraw	2018-2019	2017-2018	2018-2019	14.340231800662947
palpebral	2018-2019	2014-2015	2018-2019	10.947185928557177
gene_319552	2017-2018	2016-2017	2017-2018	11.621990644879991
multituberculate	2018-2019	2015-2016	2018-2019	10.029455039093415
feita	2018-2019	2015-2016	2018-2019	10.656078255123766
gene_100507392	2015-2016	2014-2015	2015-2016	16.19112787337575
fluralaner	2019-2020	2018-2019	2019-2020	10.278604625732847
mir-205	2018-2019	2017-2018	2018-2019	12.35062025918179
gene_832073	2018-2019	2016-2017	2018-2019	11.059129535457245
flio	2016-2017	2015-2016	2016-2017	20.92874561606629
chag	2017-2018	2016-2017	2017-2018	19.117019493794157
cpot	2015-2016	2014-2015	2015-2016	13.315897714053728
gene_569098	2015-2016	2014-2015	2015-2016	14.417626335463735
oroxylin	2019-2020	2016-2017	2019-2020	15.091491332108149
text4baby	2016-2017	2015-2016	2016-2017	11.837436325426179
ageusia	2019-2020	2014-2015	2019-2020	49.677756440460136
sesamin	2018-2019	2015-2016	2018-2019	10.643747236878577
clts	2015-2016	2014-2015	2015-2016	17.317067029011735
species_1249503	2018-2019	2015-2016	2018-2019	11.347495908961285
ev20	2019-2020	2017-2018	2019-2020	13.501234762148197
gene_479922	2015-2016	2014-2015	2015-2016	13.210091874089755
frca	2015-2016	2014-2015	2015-2016	13.587316524826623
csde	2016-2017	2015-2016	2016-2017	13.947159468152577
convnet	2015-2016	2014-2015	2015-2016	12.48390663449944
ddna	2018-2019	2017-2018	2018-2019	11.186852861028985
pduj	2015-2016	2014-2015	2015-2016	9.771376047884678
rtbi	2018-2019	2014-2015	2018-2019	12.349130242957084
gene_210029	2017-2018	2014-2015	2017-2018	10.08801688916634
vag8	2019-2020	2018-2019	2019-2020	9.87203271293603
gene_853148	2019-2020	2017-2018	2019-2020	14.55850399564117
cardenolide	2016-2017	2014-2015	2016-2017	12.617362565416755
ain1	2018-2019	2014-2015	2018-2019	16.231142798135735
ootheca	2016-2017	2015-2016	2016-2017	11.572739578456675
boin	2015-2016	2014-2015	2015-2016	10.355400981143301
s1500	2017-2018	2014-2015	2017-2018	11.018704187115329
e545k	2018-2019	2015-2016	2018-2019	9.831785634013901
dntt	2018-2019	2016-2017	2018-2019	17.152074128524436
-bpd	2018-2019	2016-2017	2018-2019	10.298860681581465
-tlif	2019-2020	2018-2019	2019-2020	10.564548969179942
individualid	2019-2020	2015-2016	2019-2020	13.328075600408614
gene_439996	2015-2016	2014-2015	2015-2016	16.891981534375795
gene_13906632	2018-2019	2015-2016	2018-2019	10.607129295488786
gene_230163	2019-2020	2018-2019	2019-2020	15.362150306045537
gene_93107	2019-2020	2015-2016	2019-2020	13.039726858120082
zmc1	2017-2018	2015-2016	2017-2018	10.7297106590615
gene_233328	2015-2016	2014-2015	2015-2016	38.63503724220043
species_84609	2015-2016	2014-2015	2015-2016	10.212148573086422
gene_308739	2019-2020	2018-2019	2019-2020	12.431820323640352
hyperuricemia	2018-2019	2014-2015	2018-2019	10.902535980377824
rop17	2018-2019	2017-2018	2018-2019	17.317685341354924
equina	2018-2019	2016-2017	2018-2019	11.273196611210308
gene_91464	2015-2016	2014-2015	2015-2016	10.223249771706659
folc	2020-2021	2016-2017	2020-2021	14.658848970727336
papx	2017-2018	2014-2015	2017-2018	16.348554618981307
hct15	2018-2019	2017-2018	2018-2019	9.769372265716898
pidt	2019-2020	2018-2019	2019-2020	12.701407885264251
cdst	2016-2017	2015-2016	2016-2017	10.89336676054516
piaac	2018-2019	2017-2018	2018-2019	15.096645799267824
gene_84141	2015-2016	2014-2015	2015-2016	13.017671030447952
gene_54620	2016-2017	2014-2015	2016-2017	15.964726693573748
mchh	2015-2016	2014-2015	2015-2016	19.200331885165554
sanitiser	2019-2020	2014-2015	2019-2020	10.206874998923105
schumpeter	2015-2016	2014-2015	2015-2016	11.683190559673285
hetn	2017-2018	2014-2015	2017-2018	10.023596860855347
gene_60526	2016-2017	2014-2015	2016-2017	12.013069385093644
gene_55750	2015-2016	2014-2015	2015-2016	14.958243372220045
pccd	2019-2020	2016-2017	2019-2020	20.945687428441
didp	2016-2017	2015-2016	2016-2017	11.369436646531883
mhrd	2016-2017	2015-2016	2016-2017	13.280566625837402
pbdb	2017-2018	2014-2015	2017-2018	19.920002240024445
carrizo	2015-2016	2014-2015	2015-2016	12.866167378511298
rhcg	2015-2016	2014-2015	2015-2016	9.81345682679568
cuscc	2015-2016	2014-2015	2015-2016	20.177779707113288
gene_574468	2016-2017	2015-2016	2016-2017	10.011697749098424
ctbn	2015-2016	2014-2015	2015-2016	12.681265109822881
c13c6	2015-2016	2014-2015	2015-2016	13.623753025496425
cdots	2016-2017	2015-2016	2016-2017	13.249419507083944
lcz696	2018-2019	2017-2018	2018-2019	10.915707515254203
species_3878	2018-2019	2015-2016	2018-2019	11.59202352440262
gene_75612	2019-2020	2014-2015	2019-2020	14.203489522945489
mlrr	2015-2016	2014-2015	2015-2016	10.205653192000002
irdirc	2016-2017	2015-2016	2016-2017	10.214255276371293
gene_55610	2018-2019	2015-2016	2018-2019	19.21562470622855
wurster	2018-2019	2014-2015	2018-2019	11.57121170534177
atemwege	2019-2020	2014-2015	2019-2020	11.085944623838456
18,446	2019-2020	2018-2019	2019-2020	11.47604842135691
iccp	2015-2016	2014-2015	2015-2016	10.583044351656355
oura	2016-2017	2014-2015	2016-2017	12.353921438373114
aec2s	2015-2016	2014-2015	2015-2016	10.891124917706357
gene_440822	2017-2018	2016-2017	2017-2018	11.513911060092154
gene_9562	2019-2020	2015-2016	2019-2020	17.393546305229826
mpcp	2020-2021	2019-2020	2020-2021	12.765027726287073
gw4064	2018-2019	2015-2016	2018-2019	11.143457315081417
lipoma	2018-2019	2015-2016	2018-2019	20.64227249453022
antimicrobiano	2017-2018	2014-2015	2017-2018	10.96241399323376
hemangioma	2018-2019	2016-2017	2018-2019	12.386336879854317
gene_268527	2017-2018	2014-2015	2017-2018	13.914353232086462
tfus	2017-2018	2016-2017	2017-2018	11.317927245878197
sibudu	2016-2017	2015-2016	2016-2017	12.817793790176479
species_1141472	2015-2016	2014-2015	2015-2016	12.18551821998024
ip-1	2017-2018	2014-2015	2017-2018	13.317940961697976
ip-1	2019-2020	2018-2019	2019-2020	10.269256053227352
nmag	2016-2017	2015-2016	2016-2017	12.544243530099251
gene_693188	2019-2020	2016-2017	2019-2020	9.875970368394857
hpch	2019-2020	2014-2015	2019-2020	19.634153822516275
krep	2018-2019	2017-2018	2018-2019	9.800604081828347
gene_13011	2015-2016	2014-2015	2015-2016	17.932181766338832
gene_13011	2017-2018	2016-2017	2017-2018	10.128372580621031
gene_107770	2015-2016	2014-2015	2015-2016	10.768185369633716
564igi	2016-2017	2014-2015	2016-2017	14.616062039594357
czcs	2016-2017	2015-2016	2016-2017	12.510671797516224
uap56	2016-2017	2015-2016	2016-2017	11.011478091517517
gene_110920	2019-2020	2014-2015	2019-2020	11.99378373492748
gene_44295	2019-2020	2014-2015	2019-2020	12.60404641478952
mdacs1	2015-2016	2014-2015	2015-2016	10.059553049761147
gene_84944	2016-2017	2014-2015	2016-2017	12.607255034529128
species_862898	2017-2018	2016-2017	2017-2018	23.9145985913309
pahsa	2015-2016	2014-2015	2015-2016	24.441208319695868
itep	2015-2016	2014-2015	2015-2016	19.98492761946179
chaperome	2017-2018	2016-2017	2017-2018	13.158630494693048
hk-2	2018-2019	2014-2015	2018-2019	13.810292424521514
gene_128553	2015-2016	2014-2015	2015-2016	12.779090701004217
arecoline	2019-2020	2014-2015	2019-2020	12.381516319942186
bzn	2018-2019	2017-2018	2018-2019	11.461928409822617
fcpd	2018-2019	2015-2016	2018-2019	12.983229984064977
gene_68877	2017-2018	2016-2017	2017-2018	21.138527065757224
gene_70316	2017-2018	2016-2017	2017-2018	14.482171658486656
gene_173500	2019-2020	2016-2017	2019-2020	10.470444975551736
sox5	2017-2018	2016-2017	2017-2018	13.29154410031342
cur1	2019-2020	2017-2018	2019-2020	9.957764868999906
gene_54014	2017-2018	2016-2017	2017-2018	16.400439900026658
species_84754	2018-2019	2017-2018	2018-2019	11.433297720357881
entolimod	2019-2020	2018-2019	2019-2020	10.542613948081465
gene_856126	2016-2017	2015-2016	2016-2017	11.896665251627518
csei	2016-2017	2015-2016	2016-2017	11.126908881847577
poly(aa	2018-2019	2017-2018	2018-2019	13.23207122336175
iuas	2016-2017	2014-2015	2016-2017	10.804199406647063
gene_11244	2018-2019	2017-2018	2018-2019	10.988663266230787
hfet	2017-2018	2016-2017	2017-2018	16.644027326181117
ndba	2015-2016	2014-2015	2015-2016	11.255757739830752
gene_232077	2015-2016	2014-2015	2015-2016	13.033467164962655
gene_432486	2015-2016	2014-2015	2015-2016	17.02874258244836
ash1	2015-2016	2014-2015	2015-2016	10.46831500118395
gene_10331	2019-2020	2018-2019	2019-2020	13.743778965358416
gene_79891	2016-2017	2015-2016	2016-2017	10.150289545995784
gene_79891	2018-2019	2017-2018	2018-2019	26.18617656010215
species_49556	2018-2019	2016-2017	2018-2019	12.966544332556374
hoba	2019-2020	2015-2016	2019-2020	14.483993773488528
gene_40904	2019-2020	2018-2019	2019-2020	10.049037562980503
ambroxol	2015-2016	2014-2015	2015-2016	12.186639511994091
leccino	2018-2019	2014-2015	2018-2019	10.98746719502117
sainfoin	2018-2019	2017-2018	2018-2019	12.174946052233459
cytosponge	2016-2017	2015-2016	2016-2017	11.823776170948141
enceladus	2016-2017	2015-2016	2016-2017	10.78663729986559
sr35	2019-2020	2018-2019	2019-2020	10.184345315723974
gene_114716	2015-2016	2014-2015	2015-2016	12.758388407175074
gene_172155	2015-2016	2014-2015	2015-2016	11.253425342856202
gene_521822	2018-2019	2014-2015	2018-2019	12.079806834805026
rockfall	2018-2019	2017-2018	2018-2019	13.415166179383206
gene_833570	2015-2016	2014-2015	2015-2016	10.0980502879429
tandab	2016-2017	2014-2015	2016-2017	12.47177648061232
gene_84172	2019-2020	2018-2019	2019-2020	13.680530228380235
gene_101261320	2018-2019	2017-2018	2018-2019	12.165927516385599
coesite	2017-2018	2016-2017	2017-2018	18.148641140156897
gene_100536023	2016-2017	2015-2016	2016-2017	20.531522412321866
gene_85247	2016-2017	2014-2015	2016-2017	10.851251018204808
betahb	2016-2017	2015-2016	2016-2017	13.996168308706409
pagos	2017-2018	2014-2015	2017-2018	19.39403977839315
gene_136647	2017-2018	2016-2017	2017-2018	20.304937905089062
gene_57464	2019-2020	2015-2016	2019-2020	12.172235695097541
gene_59125	2015-2016	2014-2015	2015-2016	21.75457117785544
ly10	2018-2019	2017-2018	2018-2019	12.889977241805907
cholangiocarcinoma	2018-2019	2014-2015	2018-2019	11.074809145876625
gene_23612	2015-2016	2014-2015	2015-2016	21.659207828937948
quinclorac	2019-2020	2014-2015	2019-2020	13.142666127567969
gene_55741	2019-2020	2018-2019	2019-2020	14.51248272334769
gene_103012	2017-2018	2015-2016	2017-2018	10.762974136563715
cs-6	2019-2020	2015-2016	2019-2020	18.205465363044187
bas1	2016-2017	2015-2016	2016-2017	10.857078632739782
gene_831609	2016-2017	2015-2016	2016-2017	10.441893197146253
ti3c2tx	2016-2017	2014-2015	2016-2017	13.481423267570205
gene_8329	2015-2016	2014-2015	2015-2016	11.848069266178573
ttub	2019-2020	2014-2015	2019-2020	12.713033997056224
hmwa	2016-2017	2015-2016	2016-2017	12.00048784559858
gene_834367	2017-2018	2016-2017	2017-2018	12.378603158807755
gene_11431	2016-2017	2015-2016	2016-2017	22.744877838903147
mycoplasmataceae	2015-2016	2014-2015	2015-2016	10.243251923705493
shcc	2017-2018	2016-2017	2017-2018	11.510832753408641
caroticus	2020-2021	2015-2016	2020-2021	24.00659334606867
eskf	2020-2021	2019-2020	2020-2021	9.772234915158881
clobazam	2018-2019	2017-2018	2018-2019	9.913885235832204
borophene	2016-2017	2015-2016	2016-2017	29.695886892188582
camostat	2019-2020	2017-2018	2019-2020	42.22393390314024
gene_66864	2016-2017	2015-2016	2016-2017	13.650828711227827
ccs2	2016-2017	2015-2016	2016-2017	11.239445006348392
lmto	2016-2017	2015-2016	2016-2017	10.27793234651985
gene_129831	2019-2020	2017-2018	2019-2020	17.10986793207871
gene_839389	2017-2018	2015-2016	2017-2018	18.703769125329014
gene_25923	2018-2019	2017-2018	2018-2019	13.739423978501787
ti64	2018-2019	2017-2018	2018-2019	15.97792992302024
magnetic-	2018-2019	2017-2018	2018-2019	11.492747973973382
ptxd	2019-2020	2018-2019	2019-2020	19.935288843861198
myomaker	2016-2017	2015-2016	2016-2017	16.62140129159383
ionc	2016-2017	2015-2016	2016-2017	12.069888517270295
gene_3244885	2017-2018	2015-2016	2017-2018	11.570967370602766
eupati	2017-2018	2016-2017	2017-2018	13.775509605833433
msmart	2017-2018	2015-2016	2017-2018	10.603794909549926
neuen	2019-2020	2018-2019	2019-2020	21.98741093703405
elderspeak	2016-2017	2015-2016	2016-2017	9.986106218153525
elderspeak	2019-2020	2017-2018	2019-2020	11.36715166669659
zwar	2019-2020	2018-2019	2019-2020	10.928597490050707
gene_693219	2017-2018	2016-2017	2017-2018	23.070409344703343
gene_85015	2017-2018	2015-2016	2017-2018	11.267537955551356
stehen	2019-2020	2018-2019	2019-2020	11.131769393639734
mir-363	2019-2020	2015-2016	2019-2020	12.069974754608108
respi	2019-2020	2018-2019	2019-2020	12.072625225747947
gene_220042	2019-2020	2015-2016	2019-2020	16.124420518899278
myfood24	2017-2018	2016-2017	2017-2018	13.970322125530043
ttntv	2016-2017	2015-2016	2016-2017	22.28356750739894
fno	2016-2017	2015-2016	2016-2017	10.015166107115807
j147	2017-2018	2016-2017	2017-2018	9.78693867416837
q331k	2017-2018	2016-2017	2017-2018	9.846552770196439
idpp	2016-2017	2015-2016	2016-2017	15.09536503060174
gene_64397	2016-2017	2015-2016	2016-2017	9.79941838507164
lacosamide	2018-2019	2015-2016	2018-2019	10.765370168186443
ipsdm	2016-2017	2015-2016	2016-2017	16.835505274665074
species_199596	2017-2018	2015-2016	2017-2018	13.007190566511758
gene_5656869	2017-2018	2015-2016	2017-2018	25.92653628373513
voglibose	2019-2020	2016-2017	2019-2020	9.874646604403553
bas4	2018-2019	2017-2018	2018-2019	12.390535781162287
gene_10584	2016-2017	2015-2016	2016-2017	11.63374298204845
cnc-	2016-2017	2015-2016	2016-2017	9.780259862918772
gene_814836	2017-2018	2015-2016	2017-2018	9.831780708281025
deafblind	2019-2020	2018-2019	2019-2020	11.31104196188779
spater	2019-2020	2018-2019	2019-2020	14.477693506938472
gene_148756	2017-2018	2015-2016	2017-2018	12.788366708348509
hazv	2019-2020	2018-2019	2019-2020	17.70943207017429
gene_800510	2016-2017	2015-2016	2016-2017	11.69276482622907
cholecystitis	2018-2019	2017-2018	2018-2019	19.26579627406404
xlgb	2019-2020	2018-2019	2019-2020	9.859438118418833
2hdm	2016-2017	2015-2016	2016-2017	13.707607574010167
bt549	2018-2019	2016-2017	2018-2019	11.610791750443353
gene_100314229	2019-2020	2018-2019	2019-2020	9.774294970244505
gene_9182	2020-2021	2019-2020	2020-2021	9.872074434792125
eccdna	2016-2017	2015-2016	2016-2017	11.743904366890517
iloprost	2017-2018	2016-2017	2017-2018	10.467432619641038
gene_100314276	2017-2018	2016-2017	2017-2018	10.494770841411212
microhaplotype	2019-2020	2018-2019	2019-2020	26.095495326380252
gene_284656	2019-2020	2018-2019	2019-2020	19.337491112340047
amusia	2018-2019	2015-2016	2018-2019	13.228399061597484
cma+	2019-2020	2016-2017	2019-2020	9.958460557850291
gene_57446	2017-2018	2016-2017	2017-2018	12.11379859410297
gene_55159	2016-2017	2015-2016	2016-2017	17.729188324531208
gene_285193	2016-2017	2015-2016	2016-2017	11.038858820283146
gene_3344	2018-2019	2017-2018	2018-2019	11.441335270616786
evin	2019-2020	2018-2019	2019-2020	10.085908278242464
l2c	2017-2018	2016-2017	2017-2018	12.374136408203103
